 53 4193.745286 1.795E-31 1.736E+00.04220.045 4243.78180.70-.006115              3              1                    R 34      465623 5 8 5 5 2 8    71.0   69.0
 52 4193.859697 3.561E-23 4.640E-01.06060.066  102.90890.78-.003813              2              0                    R  7      475683 5 8 5 5 3 8    34.0   30.0
 51 4194.205553 1.675E-29 3.192E+00.05690.062 4509.10880.77-.004104              4              2                    R 11      465683 5 8 5 5 2 8    25.0   23.0
 52 4194.521432 1.327E-29 1.688E+00.04480.047 3676.64070.70-.005738              3              1                    R 29      475663 5 8 5 5 2 8   122.0  118.0
 53 4194.949065 1.007E-31 1.749E+00.04170.044 4369.86160.70-.006185              3              1                    R 35      465623 5 8 5 5 2 8    73.0   71.0
 53 4194.982927 5.462E-24 4.777E-01.05770.063  201.34070.77-.004022              2              0                    R 10      475683 5 8 5 5 3 8    23.0   21.0
 51 4195.117982 1.019E-21 4.772E-01.05450.054  461.05440.76-.005105              2              0                    P 15      685785 6 8 5 3 2 3    29.0   31.0
 51 4195.528436 1.670E-25 1.804E+00.07120.077 2166.13050.77-.003510              3              1                    P  3      475683 5 8 5 5 2 8     5.0    7.0
 52 4196.074113 8.139E-30 1.701E+00.04430.047 3785.33420.70-.005817              3              1                    R 30      465663 5 8 5 5 2 8   126.0  122.0
 52 4196.941905 3.494E-23 4.706E-01.05950.065  132.30500.78-.003875              2              0                    R  8      475683 5 8 5 5 3 8    38.0   34.0
 51 4197.059147 1.465E-29 3.226E+00.05610.060 4554.36700.77-.004190              4              2                    R 12      465683 5 8 5 5 2 8    27.0   25.0
 52 4197.557220 4.899E-30 1.714E+00.04380.046 3897.60860.70-.005894              3              1                    R 31      465663 5 8 5 5 2 8   130.0  126.0
 53 4197.855390 4.930E-24 4.830E-01.05690.062  241.59270.77-.004104              2              0                    R 11      475683 5 8 5 5 3 8    25.0   23.0
 52 4198.970620 2.896E-30 1.727E+00.04320.046 4013.45980.70-.005969              3              1                    R 32      465663 5 8 5 5 2 8   134.0  130.0
 51 4199.478031 1.184E-25 2.020E+00.07570.081 2154.70100.77-.003108              3              1                    P  2      475683 5 8 5 5 2 8     3.0    5.0
 51 4199.840834 1.251E-29 3.259E+00.05530.059 4603.38890.76-.004280              4              2                    R 13      465683 5 8 5 5 2 8    29.0   27.0
 51 4199.927718 1.266E-21 4.822E-01.05530.054  403.46120.77-.005048              2              0                    P 14      685785 6 8 5 3 2 3    27.0   29.0
 52 4199.957475 3.326E-23 4.766E-01.05860.064  165.37220.78-.003945              2              0                    R  9      475683 5 8 5 5 3 8    42.0   38.0
 52 4200.314179 1.680E-30 1.740E+00.04270.045 4132.88350.70-.006043              3              1                    R 33      465623 5 8 5 5 2 8   138.0  134.0
 53 4200.661198 4.341E-24 4.882E-01.05610.060  285.49790.76-.004190              2              0                    R 12      475683 5 8 5 5 3 8    27.0   25.0
 52 4201.587763 9.576E-31 1.753E+00.04220.045 4255.87530.70-.006115              3              1                    R 34      465623 5 8 5 5 2 8   142.0  138.0
 51 4202.550466 1.043E-29 3.291E+00.05450.059 4656.17240.76-.004372              4              2                    R 14      465683 5 8 5 5 2 8    31.0   29.0
 52 4202.791241 5.359E-31 1.766E+00.04170.044 4382.43060.70-.006185              3              1                    R 35      465623 5 8 5 5 2 8   146.0  142.0
 52 4202.906273 3.079E-23 4.823E-01.05770.063  202.10920.77-.004022              2              0                    R 10      475683 5 8 5 5 3 8    46.0   42.0
 51 4203.357916 6.181E-26 3.053E+00.08030.087 2147.08110.78-.002599              3              1                    P  1      475683 5 8 5 5 2 8     1.0    3.0
 53 4203.400220 3.733E-24 4.932E-01.05530.059  333.05460.75-.004280              2              0                    R 13      475683 5 8 5 5 3 8    29.0   27.0
 52 4203.924477 2.945E-31 1.780E+00.04130.044 4512.54480.70-.006253              3              1                    R 36      465623 5 8 5 5 2 8   150.0  146.0
 51 4204.669501 1.535E-21 4.874E-01.05610.054  349.69750.78-.004926              2              0                    P 13      685785 6 8 5 3 2 3    25.0   27.0
 52 4204.987340 1.590E-31 1.793E+00.04080.043 4646.21300.70-.006319              3              1                    R 37      465623 5 8 5 5 2 8   154.0  150.0
 51 4205.187898 8.507E-30 3.322E+00.05380.058 4712.71560.75-.004467              4              2                    R 15      465683 5 8 5 5 2 8    33.0   31.0
 52 4205.788165 2.777E-23 4.877E-01.05690.062  242.51480.77-.004104              2              0                    R 11      475683 5 8 5 5 3 8    50.0   46.0
 53 4206.072323 3.138E-24 4.980E-01.05450.059  384.26120.75-.004372              2              0                    R 14      475683 5 8 5 5 3 8    31.0   29.0
 51 4207.752983 6.785E-30 3.353E+00.05310.057 4773.01610.75-.004562              4              2                    R 16      465683 5 8 5 5 2 8    35.0   33.0
 52 4208.603017 2.443E-23 4.929E-01.05610.060  286.58750.76-.004190              2              0                    R 12      475683 5 8 5 5 3 8    54.0   50.0
 53 4208.677374 2.580E-24 5.028E-01.05380.058  439.11570.74-.004467              2              0                    R 15      475683 5 8 5 5 3 8    33.0   31.0
 51 4209.343184 1.816E-21 4.929E-01.05690.054  299.76560.78-.004952              2              0                    P 12      685785 6 8 5 3 2 3    23.0   25.0
 51 4210.245573 5.295E-30 3.383E+00.05240.056 4837.07170.74-.004658              4              2                    R 17      465683 5 8 5 5 2 8    37.0   35.0
 51 4210.907967 6.371E-26 1.034E+00.08030.087 2143.27110.78-.003557              3              1                    R  0      475683 5 8 5 5 2 8     3.0    1.0
 53 4211.215241 2.076E-24 5.074E-01.05310.057  497.61620.73-.004562              2              0                    R 16      475683 5 8 5 5 3 8    35.0   33.0
 52 4211.350695 2.099E-23 4.980E-01.05530.059  334.32560.75-.004280              2              0                    R 13      475683 5 8 5 5 3 8    58.0   54.0
 51 4212.665523 4.045E-30 3.413E+00.05170.055 4904.87990.74-.004754              4              2                    R 18      465683 5 8 5 5 2 8    39.0   37.0
 53 4213.685790 1.635E-24 5.120E-01.05240.056  559.76050.72-.004658              2              0                    R 17      475683 5 8 5 5 3 8    37.0   35.0
 51 4213.948622 2.095E-21 4.988E-01.05770.054  253.66720.79-.004877              2              0                    P 11      685785 6 8 5 3 2 3    21.0   23.0
 52 4214.031066 1.763E-23 5.029E-01.05450.059  385.72750.73-.004372              2              0                    R 14      475683 5 8 5 5 3 8    62.0   58.0
 51 4214.577840 1.258E-25 1.250E+00.07570.081 2147.08110.78-.003598              3              1                    R  1      475683 5 8 5 5 2 8     5.0    3.0
 51 4215.012686 3.026E-30 3.443E+00.05100.054 4976.43800.73-.004850              4              2                    R 19      465683 5 8 5 5 2 8    41.0   39.0
 53 4216.088891 1.261E-24 5.166E-01.05170.055  625.54630.71-.004754              2              0                    R 18      475683 5 8 5 5 3 8    39.0   37.0
 52 4216.643996 1.448E-23 5.077E-01.05380.058  440.79120.73-.004467              2              0                    R 15      475683 5 8 5 5 3 8    66.0   62.0
 51 4217.286914 2.217E-30 3.472E+00.05030.053 5051.74320.73-.004945              4              2                    R 20      465683 5 8 5 5 2 8    43.0   41.0
 51 4218.177415 1.830E-25 1.349E+00.07120.077 2154.70100.77-.003625              3              1                    R  2      475683 5 8 5 5 2 8     7.0    5.0
 53 4218.424409 9.535E-25 5.211E-01.05100.054  694.97140.71-.004850              2              0                    R 19      475673 5 8 5 5 3 8    41.0   39.0
 51 4218.485666 2.353E-21 5.051E-01.05860.054  211.40410.79-.004840              2              0                    P 10      685785 6 8 5 3 2 3    19.0   21.0
 52 4219.189352 1.164E-23 5.124E-01.05310.057  499.51460.72-.004562              2              0                    R 16      475683 5 8 5 5 3 8    70.0   66.0
 51 4219.488062 1.592E-30 3.502E+00.04960.053 5130.79260.72-.005039              4              2                    R 21      465683 5 8 5 5 2 8    45.0   43.0
 53 4220.692214 7.063E-25 5.256E-01.05030.053  768.03310.70-.004945              2              0                    R 20      475623 5 8 5 5 3 8    43.0   41.0
 51 4221.615983 1.120E-30 3.531E+00.04900.052 5213.58320.72-.005132              4              2                    R 22      465683 5 8 5 5 2 8    47.0   45.0
 52 4221.667000 9.155E-24 5.170E-01.05240.056  561.89580.71-.004658              2              0                    R 17      475683 5 8 5 5 3 8    74.0   70.0
 51 4221.706546 2.322E-25 1.410E+00.06770.074 2166.13050.76-.003650              3              1                    R  3      475683 5 8 5 5 2 8     9.0    7.0
 53 4222.892171 5.129E-25 5.300E-01.04960.053  844.72880.70-.005039              2              0                    R 21      475623 5 8 5 5 3 8    45.0   43.0
 51 4222.954171 2.567E-21 5.121E-01.05950.054  172.97800.79-.004770              2              0                    P  9      685785 6 8 5 3 2 3    17.0   19.0
 51 4223.670530 7.721E-31 3.560E+00.04830.051 5300.11170.71-.005224              4              2                    R 23      465683 5 8 5 5 2 8    49.0   47.0
 52 4224.076806 7.055E-24 5.216E-01.05170.055  627.93240.70-.004754              2              0                    R 18      475683 5 8 5 5 3 8    78.0   74.0
 53 4225.024151 3.652E-25 5.345E-01.04900.052  925.05570.70-.005132              2              0                    R 22      475623 5 8 5 5 3 8    47.0   45.0
 51 4225.165085 2.711E-25 1.453E+00.06510.071 2181.36920.76-.003678              3              1                    R  4      475683 5 8 5 5 2 8    11.0    9.0
 51 4225.651557 5.220E-31 3.589E+00.04770.051 5390.37470.71-.005314              4              2                    R 24      465663 5 8 5 5 2 8    51.0   49.0
 52 4226.418637 5.326E-24 5.262E-01.05100.054  697.62190.68-.004850              2              0                    R 19      475683 5 8 5 5 3 8    82.0   78.0
 53 4227.088019 2.550E-25 5.389E-01.04830.051 1009.01080.70-.005224              2              0                    R 23      475623 5 8 5 5 3 8    49.0   47.0
 51 4227.353988 2.715E-21 5.200E-01.06060.054  138.39040.79-.004689              2              0                    P  8      685785 6 8 5 3 2 3    15.0   17.0
 51 4227.558918 3.460E-31 3.618E+00.04710.050 5484.36870.70-.005402              4              2                    R 25      465663 5 8 5 5 2 8    53.0   51.0
 51 4228.552886 2.984E-25 1.487E+00.06320.069 2200.41640.77-.003714              3              1                    R  5      475683 5 8 5 5 2 8    13.0   11.0
 52 4228.692360 3.940E-24 5.307E-01.05030.053  770.96190.69-.004945              2              0                    R 20      475673 5 8 5 5 3 8    86.0   82.0
 53 4229.083645 1.747E-25 5.433E-01.04770.051 1096.59120.70-.005314              2              0                    R 24      475623 5 8 5 5 3 8    51.0   49.0
 51 4229.392465 2.249E-31 3.647E+00.04650.049 5582.09010.70-.005489              4              2                    R 26      465663 5 8 5 5 2 8    55.0   53.0
 52 4230.897841 2.857E-24 5.353E-01.04960.053  847.94970.67-.005039              2              0                    R 21      475673 5 8 5 5 3 8    90.0   86.0
 53 4231.010895 1.174E-25 5.477E-01.04710.050 1187.79360.70-.005402              2              0                    R 25      475623 5 8 5 5 3 8    53.0   51.0
 51 4231.152052 1.433E-31 3.676E+00.04600.049 5683.53510.70-.005574              4              2                    R 27      465663 5 8 5 5 2 8    57.0   55.0
 51 4231.684972 2.775E-21 5.291E-01.06180.054  107.64240.78-.004604              2              0                    P  7      685785 6 8 5 3 2 3    13.0   15.0
 51 4231.869803 3.134E-25 1.515E+00.06180.068 2223.27140.78-.003759              3              1                    R  6      475683 5 8 5 5 2 8    15.0   13.0
 53 4232.869638 7.736E-26 5.521E-01.04650.049 1282.61470.70-.005489              2              0                    R 26      475623 5 8 5 5 3 8    55.0   53.0
 52 4233.034947 2.031E-24 5.398E-01.04900.052  928.58230.68-.005132              2              0                    R 22      475663 5 8 5 5 3 8    94.0   90.0
 53 4234.659742 5.004E-26 5.565E-01.04600.049 1381.05110.70-.005574              2              0                    R 27      475623 5 8 5 5 3 8    57.0   55.0
 52 4235.103546 1.416E-24 5.442E-01.04830.051 1012.85700.66-.005224              2              0                    R 23      475663 5 8 5 5 3 8    98.0   94.0
 51 4235.115687 3.166E-25 1.540E+00.06060.066 2249.93340.79-.003813              3              1                    R  7      475683 5 8 5 5 2 8    17.0   15.0
 51 4235.946976 2.727E-21 5.402E-01.06320.054   80.73540.77-.004443              2              0                    P  6      685785 6 8 5 3 2 3    11.0   13.0
 53 4236.381076 3.177E-26 5.610E-01.04540.048 1483.09910.70-.005656              2              0                    R 28      475623 5 8 5 5 3 8    59.0   57.0
 52 4237.103503 9.685E-25 5.487E-01.04770.051 1100.77060.67-.005314              2              0                    R 24      475623 5 8 5 5 1 8   102.0   98.0
 53 4238.033506 1.979E-26 5.654E-01.04480.047 1588.75510.70-.005738              2              0                    R 29      475623 5 8 5 5 3 8    61.0   59.0
 51 4238.290394 3.090E-25 1.562E+00.05950.065 2280.40120.79-.003875              3              1                    R  8      475683 5 8 5 5 2 8    19.0   17.0
 52 4239.034685 6.496E-25 5.532E-01.04710.050 1192.31990.67-.005402              2              0                    R 25      475623 5 8 5 5 1 8   106.0  102.0
 53 4239.616901 1.210E-26 5.698E-01.04430.047 1698.01520.70-.005817              2              0                    R 30      475623 5 8 5 5 3 8    63.0   61.0
 51 4240.139851 2.557E-21 5.546E-01.06510.054   57.67040.76-.004182              2              0                    P  5      685785 6 8 5 3 2 3     9.0   11.0
 52 4240.896961 4.275E-25 5.576E-01.04650.049 1287.50160.67-.005489              2              0                    R 26      475623 5 8 5 5 1 8   110.0  106.0
 53 4241.131129 7.266E-27 5.742E-01.04380.046 1810.87540.70-.005894              2              0                    R 31      475623 5 8 5 5 3 8    65.0   63.0
 51 4241.393775 2.924E-25 1.582E+00.05860.064 2314.67390.78-.003945              3              1                    R  9      475683 5 8 5 5 2 8    21.0   19.0
 53 4242.576060 4.282E-27 5.787E-01.04320.046 1927.33160.70-.005969              2              0                    R 32      475623 5 8 5 5 3 8    67.0   65.0
 52 4242.690196 2.760E-25 5.621E-01.04600.049 1386.31210.67-.005574              2              0                    R 27      475623 5 8 5 5 1 8   114.0  110.0
 53 4243.951560 2.478E-27 5.831E-01.04270.045 2047.37960.70-.006043              2              0                    R 33      475623 5 8 5 5 3 8    69.0   67.0
 51 4244.263453 2.259E-21 5.749E-01.06770.054   38.44810.76-.003803              2              0                    P  4      685785 6 8 5 3 2 3     7.0    9.0
 52 4244.414258 1.749E-25 5.665E-01.04540.048 1488.74790.67-.005656              2              0                    R 28      475623 5 8 5 5 1 8   118.0  114.0
 51 4244.425684 2.690E-25 1.601E+00.05770.063 2352.74990.78-.004022              3              1                    R 10      475683 5 8 5 5 2 8    23.0   21.0
 53 4245.257499 1.408E-27 5.875E-01.04220.045 2171.01490.70-.006115              2              0                    R 34      475623 5 8 5 5 3 8    71.0   69.0
 52 4246.069014 1.087E-25 5.710E-01.04480.047 1594.80530.67-.005738              2              0                    R 29      475623 5 8 5 5 1 8   122.0  118.0
 53 4246.493744 7.853E-28 5.920E-01.04170.044 2298.23320.70-.006185              2              0                    R 35      475623 5 8 5 5 3 8    73.0   71.0
 51 4247.385975 2.409E-25 1.619E+00.05690.062 2394.62790.77-.004104              3              1                    R 11      475683 5 8 5 5 2 8    25.0   23.0
 52 4247.654330 6.637E-26 5.755E-01.04430.047 1704.48020.67-.005817              2              0                    R 30      475623 5 8 5 5 1 8   126.0  122.0
 53 4247.660164 4.302E-28 5.965E-01.04130.044 2429.02970.70-.006253              2              0                    R 36      475623 5 8 5 5 3 8    75.0   73.0
 51 4248.317632 1.837E-21 6.084E-01.07120.054   23.06950.77-.003292              2              0                    P  3      685785 6 8 5 3 2 3     5.0    7.0
 53 4248.756627 2.315E-28 6.010E-01.04080.043 2563.39970.70-.006319              2              0                    R 37      475623 5 8 5 5 3 8    77.0   75.0
 52 4249.170074 3.976E-26 5.800E-01.04380.046 1817.76880.67-.005894              2              0                    R 31      475623 5 8 5 5 1 8   130.0  126.0
 53 4249.783001 1.223E-28 6.055E-01.04030.043 2701.33820.70-.006384              2              0                    R 38      475623 5 8 5 5 3 8    79.0   77.0
 51 4250.274500 2.103E-25 1.636E+00.05610.060 2440.30620.77-.004190              3              1                    R 12      475683 5 8 5 5 2 8    27.0   25.0
 52 4250.616114 2.338E-26 5.844E-01.04320.046 1934.66690.67-.005969              2              0                    R 32      475623 5 8 5 5 1 8   134.0  130.0
 53 4250.739156 6.348E-29 6.100E-01.03990.042 2842.84040.70-.006447              2              0                    R 39      475623 5 8 5 5 3 8    81.0   79.0
 53 4251.624959 3.236E-29 6.145E-01.03950.042 2987.90090.70-.006508              2              0                    R 40      475623 5 8 5 5 3 8    83.0   81.0
 52 4251.992316 1.350E-26 5.889E-01.04270.045 2055.17020.67-.006043              2              0                    R 33      475623 5 8 5 5 1 8   138.0  134.0
 51 4252.302244 1.303E-21 6.813E-01.07570.054   11.53500.77-.002983              2              0                    P  2      685785 6 8 5 3 2 3     3.0    5.0
 53 4252.440279 1.621E-29 6.190E-01.03900.041 3136.51440.70-.006568              2              0                    R 41      475623 5 8 5 5 3 8    85.0   83.0
 51 4253.091114 1.792E-25 1.653E+00.05530.059 2489.78310.76-.004280              3              1                    R 13      475683 5 8 5 5 2 8    29.0   27.0
 53 4253.184984 7.972E-30 6.236E-01.03860.041 3288.67570.70-.006626              2              0                    R 42      475623 5 8 5 5 3 8    87.0   85.0
 52 4253.298549 7.652E-27 5.934E-01.04220.045 2179.27430.67-.006115              2              0                    R 34      475623 5 8 5 5 1 8   142.0  138.0
 53 4253.858943 3.853E-30 6.281E-01.03820.040 3444.37910.70-.006682              2              0                    R 43      475623 5 8 5 5 3 8    89.0   87.0
 53 4254.462023 1.829E-30 6.327E-01.03780.040 3603.61900.70-.006738              2              0                    R 44      475623 5 8 5 5 3 8    91.0   89.0
 52 4254.534678 4.259E-27 5.980E-01.04170.044 2306.97460.67-.006185              2              0                    R 35      475623 5 8 5 5 1 8   146.0  142.0
 53 4254.994094 8.535E-31 6.373E-01.03740.040 3766.38940.70-.006791              2              0                    R 45      475623 5 8 5 5 3 8    93.0   91.0
 53 4255.455023 3.912E-31 6.419E-01.03700.039 3932.68460.70-.006844              2              0                    R 46      475623 5 8 5 5 3 8    95.0   93.0
 52 4255.700573 2.328E-27 6.025E-01.04130.044 2438.26660.67-.006253              2              0                    R 36      475623 5 8 5 5 1 8   150.0  146.0
 51 4255.835670 1.491E-25 1.669E+00.05450.059 2543.05670.76-.004372              3              1                    R 14      475683 5 8 5 5 2 8    31.0   29.0
 53 4255.844680 1.762E-31 6.465E-01.03660.039 4102.49840.70-.006895              2              0                    R 47      475623 5 8 5 5 3 8    97.0   95.0
 51 4256.217139 6.802E-22 1.030E+00.08030.054    3.84500.78-.002787              2              0                    P  1      685785 6 8 5 3 2 3     1.0    3.0
 52 4256.796099 1.249E-27 6.070E-01.04080.043 2573.14530.67-.006319              2              0                    R 37      475623 5 8 5 5 1 8   154.0  150.0
 52 4257.821124 6.585E-28 6.116E-01.04030.043 2711.60590.67-.006384              2              0                    R 38      475623 5 8 5 5 1 8   158.0  154.0
 51 4258.508021 1.213E-25 1.685E+00.05380.058 2600.12490.75-.004467              3              1                    R 15      475683 5 8 5 5 2 8    33.0   31.0
 52 4258.775516 3.409E-28 6.161E-01.03990.042 2853.64320.67-.006447              2              0                    R 39      475623 5 8 5 5 1 8   162.0  158.0
 52 4259.659142 1.733E-28 6.207E-01.03950.042 2999.25210.67-.006508              2              0                    R 40      475623 5 8 5 5 1 8   166.0  162.0
 52 4260.471869 8.656E-29 6.253E-01.03900.041 3148.42730.67-.006568              2              0                    R 41      475623 5 8 5 5 1 8   170.0  166.0
 51 4261.108022 9.647E-26 1.701E+00.05310.057 2660.98550.75-.004562              3              1                    R 16      475683 5 8 5 5 2 8    35.0   33.0
 52 4261.213565 4.246E-29 6.299E-01.03860.041 3301.16330.67-.006626              2              0                    R 42      475623 5 8 5 5 1 8   174.0  170.0
 52 4261.884097 2.046E-29 6.345E-01.03820.040 3457.45440.67-.006682              2              0                    R 43      475623 5 8 5 5 1 8   178.0  174.0
 52 4262.483333 9.688E-30 6.391E-01.03780.040 3617.29500.67-.006738              2              0                    R 44      475623 5 8 5 5 1 8   182.0  178.0
 52 4263.011139 4.506E-30 6.438E-01.03740.040 3780.67920.67-.006791              2              0                    R 45      475623 5 8 5 5 1 8   186.0  182.0
 52 4263.467384 2.059E-30 6.484E-01.03700.039 3947.60100.67-.006844              2              0                    R 46      475623 5 8 5 5 1 8   190.0  186.0
 51 4263.635524 7.508E-26 1.717E+00.05240.056 2725.63610.74-.004658              3              1                    R 17      475683 5 8 5 5 2 8    37.0   35.0
 51 4263.837197 7.014E-22 3.487E-01.08030.054    0.00000.78-.003323              2              0                    R  0      685785 6 8 5 3 2 3     3.0    1.0
 52 4263.851934 9.247E-31 6.531E-01.03660.039 4118.05440.67-.006895              2              0                    R 47      475623 5 8 5 5 1 8   194.0  190.0
 52 4264.164657 4.080E-31 6.578E-01.03620.038 4292.03300.67-.006944              2              0                    R 48      475623 5 8 5 5 1 8   198.0  194.0
 52 4264.405420 1.769E-31 6.625E-01.03590.038 4469.53040.67-.006993              2              0                    R 49      475623 5 8 5 5 1 8   202.0  198.0
 51 4266.090383 5.718E-26 1.732E+00.05170.055 2794.07430.74-.004754              3              1                    R 18      475683 5 8 5 5 2 8    39.0   37.0
 51 4267.542065 1.385E-21 4.218E-01.07570.054    3.84500.78-.003602              2              0                    R  1      685785 6 8 5 3 2 3     5.0    3.0
 51 4268.472452 4.264E-26 1.747E+00.05100.054 2866.29750.73-.004850              3              1                    R 19      475683 5 8 5 5 2 8    41.0   39.0
 51 4270.781585 3.114E-26 1.763E+00.05030.053 2942.30280.73-.004945              3              1                    R 20      475683 5 8 5 5 2 8    43.0   41.0
 51 4271.176630 2.014E-21 4.554E-01.07120.054   11.53500.77-.003751              2              0                    R  2      685785 6 8 5 3 2 3     7.0    5.0
 51 4273.017634 2.228E-26 1.778E+00.04960.053 3022.08730.72-.005039              3              1                    R 21      475683 5 8 5 5 2 8    45.0   43.0
 51 4274.740746 2.554E-21 4.760E-01.06770.054   23.06950.76-.003855              2              0                    R  3      685785 6 8 5 3 2 3     9.0    7.0
 51 4275.180455 1.562E-26 1.793E+00.04900.052 3105.64790.72-.005132              3              1                    R 22      475683 5 8 5 5 2 8    47.0   45.0
 51 4277.269901 1.073E-26 1.808E+00.04830.051 3192.98150.71-.005224              3              1                    R 23      475683 5 8 5 5 2 8    49.0   47.0
 51 4278.234264 2.981E-21 4.906E-01.06510.054   38.44810.76-.003855              2              0                    R  4      685785 6 8 5 3 2 3    11.0    9.0
 51 4279.285826 7.224E-27 1.823E+00.04770.051 3284.08460.71-.005314              3              1                    R 24      475663 5 8 5 5 2 8    51.0   49.0
 51 4281.228084 4.768E-27 1.837E+00.04710.050 3378.95370.70-.005402              3              1                    R 25      475663 5 8 5 5 2 8    53.0   51.0
 51 4281.657040 3.278E-21 5.020E-01.06320.054   57.67040.77-.003886              2              0                    R  5      685785 6 8 5 3 2 3    13.0   11.0
 51 4283.096528 3.086E-27 1.852E+00.04650.049 3477.58510.70-.005489              3              1                    R 26      475663 5 8 5 5 2 8    55.0   53.0
 51 4284.891014 1.958E-27 1.867E+00.04600.049 3579.97510.70-.005574              3              1                    R 27      475663 5 8 5 5 2 8    57.0   55.0
 51 4285.008925 3.440E-21 5.115E-01.06180.054   80.73540.78-.003913              2              0                    R  6      685785 6 8 5 3 2 3    15.0   13.0
 51 4286.611394 1.219E-27 1.882E+00.04540.048 3686.11980.70-.005656              3              1                    R 28      475663 5 8 5 5 2 8    59.0   57.0
 51 4288.257523 7.437E-28 1.897E+00.04480.047 3796.01490.70-.005738              3              1                    R 29      475663 5 8 5 5 2 8    61.0   59.0
 51 4288.289774 3.471E-21 5.198E-01.06060.054  107.64240.79-.003913              2              0                    R  7      685785 6 8 5 3 2 3    17.0   15.0
 51 4289.829253 4.453E-28 1.912E+00.04430.047 3909.65620.70-.005817              3              1                    R 30      465663 5 8 5 5 2 8    63.0   61.0
 51 4291.326442 2.615E-28 1.927E+00.04380.046 4027.03950.70-.005894              3              1                    R 31      465663 5 8 5 5 2 8    65.0   63.0
 51 4291.499439 3.384E-21 5.273E-01.05950.054  138.39040.79-.003870              2              0                    R  8      685785 6 8 5 3 2 3    19.0   17.0
 51 4292.748942 1.507E-28 1.942E+00.04320.046 4148.16010.70-.005969              3              1                    R 32      465663 5 8 5 5 2 8    67.0   65.0
 51 4294.096607 8.517E-29 1.957E+00.04270.045 4273.01330.70-.006043              3              1                    R 33      465623 5 8 5 5 2 8    69.0   67.0
 51 4294.637774 3.198E-21 5.342E-01.05860.054  172.97800.78-.003862              2              0                    R  9      685785 6 8 5 3 2 3    21.0   19.0
 51 4295.369292 4.724E-29 1.972E+00.04220.045 4401.59430.70-.006115              3              1                    R 34      465623 5 8 5 5 2 8    71.0   69.0
 51 4296.566850 2.571E-29 1.987E+00.04170.044 4533.89830.70-.006185              3              1                    R 35      465623 5 8 5 5 2 8    73.0   71.0
 51 4297.689135 1.373E-29 2.002E+00.04130.044 4669.92000.70-.006253              3              1                    R 36      465623 5 8 5 5 2 8    75.0   73.0
 51 4297.704633 2.937E-21 5.407E-01.05770.054  211.40410.78-.003836              2              0                    R 10      685785 6 8 5 3 2 3    23.0   21.0
 51 4298.736003 7.200E-30 2.017E+00.04080.043 4809.65410.70-.006319              3              1                    R 37      465623 5 8 5 5 2 8    77.0   75.0
 51 4299.707306 3.704E-30 2.032E+00.04030.043 4953.09540.70-.006384              3              1                    R 38      465623 5 8 5 5 2 8    79.0   77.0
 51 4300.602899 1.871E-30 2.048E+00.03990.042 5100.23820.70-.006447              3              1                    R 39      465623 5 8 5 5 2 8    81.0   79.0
 51 4300.699869 2.625E-21 5.468E-01.05690.054  253.66720.77-.003849              2              0                    R 11      685785 6 8 5 3 2 3    25.0   23.0
 51 4301.422637 9.273E-31 2.063E+00.03950.042 5251.07690.70-.006508              3              1                    R 40      465623 5 8 5 5 2 8    83.0   81.0
 51 4302.166372 4.513E-31 2.078E+00.03900.041 5405.60560.70-.006568              3              1                    R 41      465623 5 8 5 5 2 8    85.0   83.0
 51 4302.833960 2.156E-31 2.093E+00.03860.041 5563.81840.70-.006626              3              1                    R 42      465623 5 8 5 5 2 8    87.0   85.0
 51 4303.425254 1.011E-31 2.109E+00.03820.040 5725.70900.70-.006682              3              1                    R 43      465623 5 8 5 5 2 8    89.0   87.0
 51 4303.623335 2.288E-21 5.527E-01.05610.054  299.76560.77-.003922              2              0                    R 12      685785 6 8 5 3 2 3    27.0   25.0
 51 4306.474886 1.945E-21 5.585E-01.05530.054  349.69750.76-.004041              2              0                    R 13      685785 6 8 5 3 2 3    29.0   27.0
 51 4309.254375 1.615E-21 5.641E-01.05450.054  403.46120.76-.004125              2              0                    R 14      685785 6 8 5 3 2 3    31.0   29.0
 51 4311.961655 1.310E-21 5.695E-01.05380.054  461.05440.75-.004235              2              0                    R 15      685785 6 8 5 3 2 3    33.0   31.0
 51 4314.596582 1.040E-21 5.749E-01.05310.054  522.47510.75-.004498              2              0                    R 16      685785 6 8 5 3 2 3    35.0   33.0
 51 4317.159007 8.067E-22 5.803E-01.05240.054  587.72090.75-.004506              2              0                    R 17      685785 6 8 5 3 2 3    37.0   35.0
 51 4319.648786 6.126E-22 5.855E-01.05170.054  656.78920.74-.004754              2              0                    R 18      685785 6 8 5 3 2 3    39.0   37.0
 51 4322.065772 4.554E-22 5.907E-01.05100.054  729.67740.73-.004905              2              0                    R 19      685785 6 8 5 3 2 3    41.0   39.0
 51 4324.409820 3.315E-22 5.959E-01.05030.054  806.38280.75-.004946              2              0                    R 20      585775 6 8 5 3 2 3    43.0   41.0
 51 4326.680783 2.363E-22 6.011E-01.04960.054  886.90240.74-.005703              2              0                    R 21      585725 6 8 5 3 2 3    45.0   43.0
 51 4328.878516 1.651E-22 6.062E-01.04900.054  971.23320.74-.005478              2              0                    R 22      585725 6 8 5 3 2 3    47.0   45.0
 51 4331.002873 1.130E-22 6.113E-01.04830.054 1059.37180.74-.005955              2              0                    R 23      585725 6 8 5 3 2 3    49.0   47.0
